epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.4413,1.99413,13.7513,2.71778,0.10203,1,0.24875,0.02488,3.81425,28.0288,3.23043,0,0,0
